frame,left,right
000117.jpg,0.3164,-0.0921
000118.jpg,0.3164,-0.0921
000119.jpg,0.2434,0.1231
000120.jpg,0.3164,0.1358
000121.jpg,0.3164,-0.0793
000122.jpg,0.3164,-0.0921
000123.jpg,0.3164,-0.0921
000124.jpg,0.3164,-0.0921
000125.jpg,0.3164,-0.0921
000126.jpg,0.3164,-0.0921
000127.jpg,0.2434,0.0155
000128.jpg,0.2434,0.2307
000129.jpg,0.2434,0.2434
000130.jpg,0.2434,0.2434
000131.jpg,0.0282,0.3164
000132.jpg,-0.0921,0.3164
000133.jpg,-0.0921,0.3164
000134.jpg,-0.0921,0.3164
000135.jpg,-0.0921,0.3164
000136.jpg,-0.0921,0.3164
000137.jpg,0.1231,0.2434
000138.jpg,0.2434,0.2434
000139.jpg,0.2434,0.2434
000140.jpg,0.2434,0.2434
000141.jpg,0.2434,0.2434
000142.jpg,0.2434,0.2434
000143.jpg,0.2434,0.2434
000144.jpg,0.2434,0.2434
000145.jpg,0.2434,0.2434
000146.jpg,0.2434,0.2434
000147.jpg,0.2434,0.2434
000148.jpg,0.2434,0.2434
000149.jpg,0.2434,0.2434
000150.jpg,0.2434,0.2434
000151.jpg,0.2434,0.2434
000152.jpg,0.2434,0.2434
000153.jpg,0.2434,0.2434
000154.jpg,0.2434,0.2434
000155.jpg,0.2434,0.2434
000156.jpg,0.2434,0.2434
000157.jpg,0.2434,0.2434
000158.jpg,0.2434,0.2434
000159.jpg,0.2434,0.2434
000160.jpg,0.1358,0.3164
000161.jpg,-0.0793,0.3164
000162.jpg,-0.0921,0.3164
000163.jpg,-0.0921,0.3164
000164.jpg,0.0155,0.2434
000165.jpg,0.2307,0.2434
000166.jpg,0.2434,0.2434
000167.jpg,0.2434,0.2434
000168.jpg,0.2434,0.2434
000169.jpg,0.0346,0.3164
000170.jpg,-0.0921,0.3164
000171.jpg,-0.0921,0.3164
000172.jpg,0.0155,0.2434
000173.jpg,0.2243,0.2434
000174.jpg,0.2434,0.2434
000175.jpg,0.2434,0.2434
000176.jpg,0.2434,0.2434
000177.jpg,0.1358,0.3164
000178.jpg,-0.0793,0.3164
000179.jpg,-0.0921,0.3164
000180.jpg,-0.0921,0.3164
000181.jpg,-0.0921,0.3164
000182.jpg,0.2307,0.2434
000183.jpg,0.2434,0.2434
000184.jpg,0.2434,0.2434
000185.jpg,0.2434,0.2434
000186.jpg,0.2434,0.2434
000187.jpg,0.2434,0.2434
000188.jpg,0.2434,0.2434
000189.jpg,0.3164,0.0282
000190.jpg,0.3164,-0.0921
000191.jpg,0.3164,-0.0921
000192.jpg,0.3164,-0.0921
000193.jpg,0.2434,0.2307
000194.jpg,0.2434,0.2434
000195.jpg,0.2434,0.2434
000196.jpg,0.2434,0.2434
000197.jpg,0.2434,0.2434
000198.jpg,0.3164,0.0346
000199.jpg,0.3164,-0.0921
000200.jpg,0.3164,-0.0921
000201.jpg,0.2434,0.0155
000202.jpg,0.2434,0.2307
000203.jpg,0.2434,0.2434
000204.jpg,0.2434,0.2434
000205.jpg,0.2434,0.2434
000206.jpg,0.2434,0.2434
000207.jpg,0.2434,0.2434
000208.jpg,0.2434,0.2434
000209.jpg,0.2434,0.2434
000210.jpg,0.2434,0.2434
000211.jpg,0.2434,0.2434
000212.jpg,0.2434,0.2434
000213.jpg,0.2434,0.2434
000214.jpg,0.2434,0.2434
000215.jpg,0.2434,0.2434
000216.jpg,0.2434,0.2434
000217.jpg,0.2434,0.2434
000218.jpg,0.2434,0.2434
000219.jpg,0.2434,0.2434
000220.jpg,0.2434,0.2434
000221.jpg,0.2434,0.2434
000222.jpg,0.2434,0.2434
000223.jpg,0.2434,0.2434
000224.jpg,0.2434,0.2434
000225.jpg,0.2434,0.2434
000226.jpg,0.3164,0.1358
000227.jpg,0.3164,-0.0793
000228.jpg,0.3164,-0.0921
000229.jpg,0.3164,-0.0921
000230.jpg,0.3164,-0.0921
000231.jpg,0.3164,-0.0921
000232.jpg,0.3164,-0.0921
000233.jpg,0.3164,-0.0921
000234.jpg,0.3164,-0.0921
000235.jpg,0.3164,-0.0921
000236.jpg,0.3164,-0.0921
000237.jpg,0.2434,0.0155
000238.jpg,0.2434,0.2243
000239.jpg,0.2434,0.2434
000240.jpg,0.2434,0.2434
000241.jpg,0.2434,0.2434
000242.jpg,0.3164,0.0282
000243.jpg,0.3164,-0.0921
000244.jpg,0.3164,-0.0921
000245.jpg,0.3164,-0.0921
000246.jpg,0.3164,-0.0921
000247.jpg,0.3164,-0.0921
000248.jpg,0.3164,-0.0921
000249.jpg,0.3164,-0.0921
000250.jpg,0.3164,-0.0921
000251.jpg,0.3164,-0.0921
000252.jpg,0.3164,-0.0921
000253.jpg,0.2434,0.1231
000254.jpg,0.2434,0.2434
000255.jpg,0.3164,0.1358
000256.jpg,0.3164,-0.0921
000257.jpg,0.3164,-0.0921
000258.jpg,0.3164,-0.0921
000259.jpg,0.3164,-0.0921
000260.jpg,0.3164,-0.0921
000261.jpg,0.2434,0.0155
000262.jpg,0.2434,0.2307
000263.jpg,0.2434,0.2434
000264.jpg,0.2434,0.2434
000265.jpg,0.2434,0.2434
000266.jpg,0.2434,0.2434
000267.jpg,0.2434,0.2434
000268.jpg,0.2434,0.2434
000269.jpg,0.0346,0.3164
000270.jpg,-0.0921,0.3164
000271.jpg,-0.0921,0.3164
000272.jpg,-0.0921,0.3164
000273.jpg,-0.0921,0.3164
000274.jpg,0.1231,0.2434
000275.jpg,0.237,0.2434
000276.jpg,0.2434,0.2434
000277.jpg,0.2434,0.2434
000278.jpg,0.2434,0.2434
000279.jpg,0.2434,0.2434
000280.jpg,0.0282,0.3164
000281.jpg,-0.0921,0.3164
000282.jpg,-0.0921,0.3164
000283.jpg,-0.0921,0.3164
000284.jpg,0.0155,0.2434
000285.jpg,0.2434,0.2434
000286.jpg,0.1421,0.3164
000287.jpg,-0.0667,0.3164
000288.jpg,-0.0921,0.3164
000289.jpg,-0.0921,0.3164
000290.jpg,0.0155,0.2434
000291.jpg,0.2434,0.2434
000292.jpg,0.2434,0.2434
000293.jpg,0.1358,0.3164
000294.jpg,-0.0793,0.3164
000295.jpg,-0.0921,0.3164
000296.jpg,-0.0921,0.3164
000297.jpg,-0.0921,0.3164
000298.jpg,-0.0921,0.3164
000299.jpg,-0.0921,0.3164
000300.jpg,-0.0921,0.3164
000301.jpg,-0.0921,0.3164
000302.jpg,0.0155,0.2434
000303.jpg,0.2243,0.2434
000304.jpg,0.2434,0.2434
000305.jpg,0.2434,0.2434
000306.jpg,0.2434,0.2434
000307.jpg,0.2434,0.2434
000308.jpg,0.2434,0.2434
000309.jpg,0.2434,0.2434
000310.jpg,0.0282,0.3164
000311.jpg,-0.0921,0.3164
000312.jpg,-0.0921,0.3164
000313.jpg,-0.0921,0.3164
000314.jpg,-0.0921,0.3164
000315.jpg,-0.0921,0.3164
000316.jpg,-0.0921,0.3164
000317.jpg,-0.0921,0.3164
000318.jpg,0.1231,0.2434
000319.jpg,0.2434,0.2434
000320.jpg,0.2434,0.2434
000321.jpg,0.0282,0.3164
000322.jpg,-0.0921,0.3164
000323.jpg,-0.0921,0.3164
000324.jpg,-0.0921,0.3164
000325.jpg,0.1231,0.2434
000326.jpg,0.2434,0.2434
000327.jpg,0.2434,0.2434
000328.jpg,0.2434,0.2434
000329.jpg,0.2434,0.2434
000330.jpg,0.3164,0.1358
000331.jpg,0.3164,-0.0921
000332.jpg,0.3164,-0.0921
000333.jpg,0.3164,-0.0921
000334.jpg,0.3164,-0.0921
000335.jpg,0.3164,-0.0921
000336.jpg,0.3164,-0.0921
000337.jpg,0.3164,-0.0921
000338.jpg,0.3164,-0.0921
000339.jpg,0.2434,0.0155
000340.jpg,0.2434,0.2307
000341.jpg,0.2434,0.2434
000342.jpg,0.2434,0.2434
000343.jpg,0.3164,0.0282
000344.jpg,0.3164,-0.0921
000345.jpg,0.3164,-0.0921
000346.jpg,0.3164,-0.0921
000347.jpg,0.3164,-0.0921
000348.jpg,0.3164,-0.0921
000349.jpg,0.2434,0.0155
000350.jpg,0.2434,0.2307
000351.jpg,0.2434,0.2434
000352.jpg,0.3164,-0.0793
000353.jpg,0.3164,-0.0921
000354.jpg,0.3164,-0.0921
000355.jpg,0.2434,0.2307
000356.jpg,0.2434,0.2434
000357.jpg,0.2434,0.2434
000358.jpg,0.2434,0.2434
000359.jpg,0.3164,0.0282
000360.jpg,0.3164,-0.0921
000361.jpg,0.3164,-0.0921
000362.jpg,0.2434,0.1294
000363.jpg,0.2434,0.2434
000364.jpg,0.2434,0.2434
000365.jpg,0.2434,0.2434
000366.jpg,0.2434,0.2434
000367.jpg,0.2434,0.2434
000368.jpg,0.2434,0.2434
000369.jpg,0.2434,0.2434
000370.jpg,0.2434,0.2434
000371.jpg,0.2434,0.2434
000372.jpg,0.2434,0.2434
000373.jpg,0.2434,0.2434
000374.jpg,0.2434,0.2434
000375.jpg,0.2434,0.2434
000376.jpg,0.2434,0.2434
000377.jpg,0.2434,0.2434
000378.jpg,0.2434,0.2434
000379.jpg,0.2434,0.2434
000380.jpg,0.2434,0.2434
000381.jpg,0.2434,0.2434
000382.jpg,0.2434,0.2434
000383.jpg,0.2434,0.2434
000384.jpg,0.2434,0.2434
000385.jpg,0.2434,0.2434
000386.jpg,0.2434,0.2434
000387.jpg,0.2434,0.2434
000388.jpg,0.2434,0.2434
000389.jpg,0.2434,0.2434
000390.jpg,0.2434,0.2434
000391.jpg,0.2434,0.2434
000392.jpg,0.2434,0.2434
000393.jpg,0.2434,0.2434
000394.jpg,0.2434,0.2434
000395.jpg,0.2434,0.2434
000396.jpg,0.2434,0.2434
000397.jpg,0.2434,0.2434
000398.jpg,0.2434,0.2434
000399.jpg,0.2434,0.2434
000400.jpg,0.2434,0.2434
000401.jpg,0.2434,0.2434
000402.jpg,0.2434,0.2434
000403.jpg,0.2434,0.2434
000404.jpg,0.2434,0.2434
000405.jpg,0.2434,0.2434
000406.jpg,0.2434,0.2434
000407.jpg,0.2434,0.2434
000408.jpg,0.2434,0.2434
000409.jpg,0.2434,0.2434
000410.jpg,0.2434,0.2434
000411.jpg,0.2434,0.2434
000412.jpg,0.2434,0.2434
000413.jpg,0.2434,0.2434
000414.jpg,0.2434,0.2434
000415.jpg,0.2434,0.2434
000416.jpg,0.2434,0.2434
000417.jpg,0.2434,0.2434
000418.jpg,0.2434,0.2434
000419.jpg,0.2434,0.2434
000420.jpg,0.2434,0.2434
000421.jpg,0.2434,0.2434
000422.jpg,0.2434,0.2434
000423.jpg,0.3164,0.1358
000424.jpg,0.3164,-0.0793
000425.jpg,0.3164,-0.0921
000426.jpg,0.2434,0.0155
000427.jpg,0.2434,0.2307
000428.jpg,0.2434,0.2434
000429.jpg,0.2434,0.2434
000430.jpg,0.2434,0.2434
000431.jpg,0.2434,0.2434
000432.jpg,0.2434,0.2434
000433.jpg,0.2434,0.2434
000434.jpg,0.2434,0.2434
000435.jpg,0.2434,0.2434
000436.jpg,0.2434,0.2434
000437.jpg,0.2434,0.2434
000438.jpg,0.3164,0.0282
000439.jpg,0.3164,-0.0921
000440.jpg,0.2434,0.0155
000441.jpg,0.2434,0.2243
000442.jpg,0.2434,0.2434
000443.jpg,0.2434,0.2434
000444.jpg,0.2434,0.2434
000445.jpg,0.2434,0.2434
000446.jpg,0.2434,0.2434
000447.jpg,0.2434,0.2434
000448.jpg,0.3164,0.1295
000449.jpg,0.3164,-0.0857
000450.jpg,0.3164,-0.0921
000451.jpg,0.3164,-0.0921
000452.jpg,0.3164,-0.0921
000453.jpg,0.2434,0.1231
000454.jpg,0.2434,0.2434
000455.jpg,0.2434,0.2434
000456.jpg,0.2434,0.2434
000457.jpg,0.2434,0.2434
000458.jpg,0.2434,0.2434
000459.jpg,0.2434,0.2434
000460.jpg,0.3164,0.1358
000461.jpg,0.3164,-0.0793
000462.jpg,0.3164,-0.0921
000463.jpg,0.2434,0.2243
000464.jpg,0.2434,0.2434
000465.jpg,0.2434,0.2434
000466.jpg,0.2434,0.2434
000467.jpg,0.2434,0.2434
000468.jpg,0.3164,0.0346
000469.jpg,0.3164,-0.0921
000470.jpg,0.3164,-0.0921
000471.jpg,0.3164,-0.0921
000472.jpg,0.3164,-0.0921
000473.jpg,0.3164,-0.0921
000474.jpg,0.3164,-0.0921
000475.jpg,0.3164,-0.0921
000476.jpg,0.3164,-0.0921
000477.jpg,0.3164,-0.0921
000478.jpg,0.3164,-0.0921
000479.jpg,0.3164,-0.0921
000480.jpg,0.3164,-0.0921
000481.jpg,0.3164,-0.0921
000482.jpg,0.3164,-0.0921
000483.jpg,0.2434,0.1294
000484.jpg,0.2434,0.2434
000485.jpg,0.2434,0.2434
000486.jpg,0.2434,0.2434
000487.jpg,0.2434,0.2434
000488.jpg,0.2434,0.2434
000489.jpg,0.2434,0.2434
000490.jpg,0.2434,0.2434
000491.jpg,0.2434,0.2434
000492.jpg,0.2434,0.2434
000493.jpg,0.2434,0.2434
000494.jpg,0.2434,0.2434
000495.jpg,0.3164,0.0282
000496.jpg,0.3164,-0.0921
000497.jpg,0.2434,0.1231
000498.jpg,0.2434,0.2434
000499.jpg,0.2434,0.2434
000500.jpg,0.2434,0.2434
000501.jpg,0.2434,0.2434
000502.jpg,0.2434,0.2434
000503.jpg,0.2434,0.2434
000504.jpg,0.2434,0.2434
000505.jpg,0.2434,0.2434
000506.jpg,0.2434,0.2434
000507.jpg,0.2434,0.2434
000508.jpg,0.2434,0.2434
000509.jpg,0.2434,0.2434
000510.jpg,0.2434,0.2434
000511.jpg,0.2434,0.2434
000512.jpg,0.2434,0.2434
000513.jpg,-0.0793,0.3164
000514.jpg,-0.0921,0.3164
000515.jpg,-0.0921,0.3164
000516.jpg,-0.0921,0.3164
000517.jpg,-0.0921,0.3164
000518.jpg,0.0155,0.2434
000519.jpg,0.2307,0.2434
000520.jpg,0.2434,0.2434
000521.jpg,0.2434,0.2434
000522.jpg,-0.0793,0.3164
000523.jpg,-0.0921,0.3164
000524.jpg,-0.0921,0.3164
000525.jpg,-0.0921,0.3164
000526.jpg,-0.0921,0.3164
000527.jpg,-0.0921,0.3164
000528.jpg,-0.0921,0.3164
000529.jpg,-0.0921,0.3164
000530.jpg,0.0092,0.2434
000531.jpg,0.2243,0.2434
000532.jpg,0.2434,0.2434
000533.jpg,0.2434,0.2434
000534.jpg,0.2434,0.2434
000535.jpg,0.2434,0.2434
000536.jpg,0.2434,0.2434
000537.jpg,0.2434,0.2434
000538.jpg,0.2434,0.2434
000539.jpg,0.2434,0.2434
000540.jpg,0.2434,0.2434
000541.jpg,0.2434,0.2434
000542.jpg,0.2434,0.2434
000543.jpg,0.2434,0.2434
000544.jpg,0.2434,0.2434
000545.jpg,0.2434,0.2434
000546.jpg,0.2434,0.2434
000547.jpg,0.2434,0.2434
000548.jpg,0.2434,0.2434
000549.jpg,0.2434,0.2434
000550.jpg,0.2434,0.2434
000551.jpg,0.2434,0.2434
000552.jpg,0.2434,0.2434
000553.jpg,0.2434,0.2434
000554.jpg,0.2434,0.2434
000555.jpg,0.2434,0.2434
000556.jpg,0.2434,0.2434
000557.jpg,0.3164,0.1358
000558.jpg,0.3164,-0.0921
000559.jpg,0.3164,-0.0921
000560.jpg,0.3164,-0.0921
000561.jpg,0.2434,0.1231
000562.jpg,0.2434,0.2434
000563.jpg,0.2434,0.2434
000564.jpg,0.2434,0.2434
000565.jpg,0.2434,0.2434
000566.jpg,0.2434,0.2434
000567.jpg,0.2434,0.2434
000568.jpg,0.2434,0.2434
000569.jpg,0.2434,0.2434
000570.jpg,0.2434,0.2434
000571.jpg,0.2434,0.2434
000572.jpg,0.2434,0.2434
000573.jpg,0.2434,0.2434
000574.jpg,0.2434,0.2434
000575.jpg,0.2434,0.2434
000576.jpg,0.2434,0.2434
000577.jpg,0.2434,0.2434
000578.jpg,0.2434,0.2434
000579.jpg,0.3164,0.1358
000580.jpg,0.3164,-0.0921
000581.jpg,0.3164,-0.0921
000582.jpg,0.3164,-0.0921
000583.jpg,0.3164,-0.0921
000584.jpg,0.3164,-0.0921
000585.jpg,0.3164,-0.0921
000586.jpg,0.3164,-0.0921
000587.jpg,0.3164,-0.0921
000588.jpg,0.3164,-0.0921
000589.jpg,0.3164,-0.0921
000590.jpg,0.3164,-0.0921
000591.jpg,0.3164,-0.0921
000592.jpg,0.2434,0.0092
000593.jpg,0.2434,0.2434
000594.jpg,0.2434,0.2434
000595.jpg,0.2434,0.2434
000596.jpg,0.2434,0.2434
000597.jpg,0.2434,0.2434
000598.jpg,0.3164,0.0282
000599.jpg,0.3164,-0.0921
000600.jpg,0.3164,-0.0921
000601.jpg,0.2434,0.0155
000602.jpg,0.2434,0.2243
000603.jpg,0.2434,0.2434
000604.jpg,0.2434,0.2434
000605.jpg,0.2434,0.2434
000606.jpg,0.2434,0.2434
000607.jpg,0.2434,0.2434
000608.jpg,0.2434,0.2434
000609.jpg,0.2434,0.2434
000610.jpg,0.2434,0.2434
000611.jpg,0.2434,0.2434
000612.jpg,0.2434,0.2434
000613.jpg,0.2434,0.2434
000614.jpg,0.2434,0.2434
000615.jpg,0.2434,0.2434
000616.jpg,0.2434,0.2434
000617.jpg,0.2434,0.2434
000618.jpg,0.2434,0.2434
000619.jpg,0.2434,0.2434
000620.jpg,0.2434,0.2434
000621.jpg,0.2434,0.2434
000622.jpg,0.2434,0.2434
000623.jpg,0.2434,0.2434
000624.jpg,0.2434,0.2434
000625.jpg,0.2434,0.2434
000626.jpg,0.1358,0.3164
000627.jpg,-0.0793,0.3164
000628.jpg,-0.0921,0.3164
000629.jpg,-0.0921,0.3164
000630.jpg,-0.0921,0.3164
000631.jpg,-0.0921,0.3164
000632.jpg,-0.0921,0.3164
000633.jpg,-0.0921,0.3164
000634.jpg,-0.0921,0.3164
000635.jpg,-0.0921,0.3164
000636.jpg,-0.0921,0.3164
000637.jpg,0.2307,0.2434
000638.jpg,0.2434,0.2434
000639.jpg,0.2434,0.2434
000640.jpg,0.1358,0.3164
000641.jpg,-0.0793,0.3164
000642.jpg,-0.0921,0.3164
000643.jpg,-0.0921,0.3164
000644.jpg,-0.0921,0.3164
000645.jpg,-0.0921,0.3164
000646.jpg,-0.0921,0.3164
000647.jpg,-0.0921,0.3164
000648.jpg,-0.0921,0.3164
000649.jpg,-0.0921,0.3164
000650.jpg,-0.0921,0.3164
000651.jpg,-0.0921,0.3164
000652.jpg,-0.0921,0.3164
000653.jpg,-0.0921,0.3164
000654.jpg,-0.0921,0.3164
000655.jpg,0.0155,0.2434
000656.jpg,0.2307,0.2434
000657.jpg,0.2434,0.2434
000658.jpg,0.2434,0.2434
000659.jpg,0.1358,0.3164
000660.jpg,0.1358,0.2434
000661.jpg,0.2434,0.2434
000662.jpg,0.2434,0.2434
000663.jpg,0.2434,0.2434
000664.jpg,0.2434,0.2434
000665.jpg,0.2434,0.2434
000666.jpg,0.2434,0.2434
000667.jpg,0.2434,0.2434
000668.jpg,0.2434,0.2434
000669.jpg,0.2434,0.2434
000670.jpg,0.2434,0.2434
000671.jpg,0.3164,0.0219
000672.jpg,0.3164,-0.0921
000673.jpg,0.3164,-0.0921
000674.jpg,0.3164,-0.0921
000675.jpg,0.3164,-0.0921
000676.jpg,0.3164,-0.0921
000677.jpg,0.3164,-0.0921
000678.jpg,0.3164,-0.0921
000679.jpg,0.3164,-0.0921
000680.jpg,0.3164,-0.0921
000681.jpg,0.3164,-0.0921
000682.jpg,0.3164,-0.0921
000683.jpg,0.3164,-0.0921
000684.jpg,0.3164,-0.0921
000685.jpg,0.3164,-0.0921
000686.jpg,0.3164,-0.0921
000687.jpg,0.3164,-0.0921
000688.jpg,0.3164,-0.0921
000689.jpg,0.3164,-0.0921
000690.jpg,0.3164,-0.0921
000691.jpg,0.3164,-0.0921
000692.jpg,0.3164,-0.0921
000693.jpg,0.2434,0.1168
000694.jpg,0.2434,0.2434
000695.jpg,0.2434,0.2434
000696.jpg,0.2434,0.2434
000697.jpg,0.2434,0.2434
000698.jpg,0.2434,0.2434
000699.jpg,0.2434,0.2434
000700.jpg,0.2434,0.2434
000701.jpg,0.2434,0.2434
000702.jpg,0.2434,0.2434
000703.jpg,0.2434,0.2434
000704.jpg,0.2434,0.2434
000705.jpg,0.2434,0.2434
000706.jpg,0.2434,0.2434
000707.jpg,0.2434,0.2434
000708.jpg,0.2434,0.2434
000709.jpg,0.2434,0.2434
000710.jpg,0.2434,0.2434
000711.jpg,0.2434,0.2434
000712.jpg,0.2434,0.2434
000713.jpg,0.2434,0.2434
000714.jpg,0.3164,0.0282
000715.jpg,0.3164,-0.0921
000716.jpg,0.2434,0.0155
000717.jpg,0.2434,0.2307
000718.jpg,0.2434,0.2434
000719.jpg,0.2434,0.2434
000720.jpg,0.2434,0.2434
000721.jpg,0.2434,0.2434
000722.jpg,0.2434,0.2434
000723.jpg,0.2434,0.2434
000724.jpg,0.2434,0.2434
000725.jpg,0.2434,0.2434
000726.jpg,0.2434,0.2434
000727.jpg,0.2434,0.2434
000728.jpg,0.2434,0.2434
000729.jpg,0.2434,0.2434
000730.jpg,0.2434,0.2434
000731.jpg,-0.073,0.3164
000732.jpg,-0.0921,0.3164
000733.jpg,-0.0921,0.3164
000734.jpg,0.0155,0.2434
000735.jpg,0.2243,0.2434
000736.jpg,0.2434,0.2434
000737.jpg,0.2434,0.2434
000738.jpg,0.0346,0.3164
000739.jpg,-0.0921,0.3164
000740.jpg,-0.0921,0.3164
000741.jpg,0.1168,0.2434
000742.jpg,0.2434,0.2434
000743.jpg,0.2434,0.2434
000744.jpg,0.2434,0.2434
000745.jpg,0.2434,0.2434
000746.jpg,0.2434,0.2434
000747.jpg,0.2434,0.2434
000748.jpg,0.2434,0.2434
000749.jpg,0.2434,0.2434
000750.jpg,0.2434,0.2434
000751.jpg,0.2434,0.2434
000752.jpg,0.2434,0.1421
000753.jpg,0.2434,0.2434
000754.jpg,0.2434,0.2434
000755.jpg,0.2434,0.2434
000756.jpg,0.2434,0.2434
000757.jpg,0.2434,0.2434
000758.jpg,0.2434,0.2434
000759.jpg,0.2434,0.2434
000760.jpg,0.2434,0.2434
000761.jpg,0.2434,0.2434
000762.jpg,0.3164,0.0346
000763.jpg,0.3164,-0.0921
000764.jpg,0.3164,-0.0921
000765.jpg,0.3164,-0.0921
000766.jpg,0.3164,-0.0921
000767.jpg,0.3164,-0.0921
000768.jpg,0.3164,-0.0921
000769.jpg,0.2434,0.1231
000770.jpg,0.2434,0.2434
000771.jpg,0.2434,0.2434
000772.jpg,0.3164,0.1358
000773.jpg,0.3164,-0.0793
000774.jpg,0.3164,-0.0921
000775.jpg,0.3164,-0.0921
000776.jpg,0.3164,-0.0921
000777.jpg,0.3164,-0.0921
000778.jpg,0.2434,0.2434
000779.jpg,0.2434,0.2434
000780.jpg,0.2434,0.2434
000781.jpg,0.2434,0.2434
000782.jpg,0.2434,0.2434
000783.jpg,0.2434,0.2434
000784.jpg,0.0282,0.3164
000785.jpg,-0.0921,0.3164
000786.jpg,0.0155,0.2434
000787.jpg,0.2307,0.2434
000788.jpg,0.2434,0.2434
000789.jpg,0.2434,0.2434
000790.jpg,0.2434,0.2434
000791.jpg,0.2434,0.2434
000792.jpg,0.2434,0.2434
000793.jpg,0.2434,0.2434
000794.jpg,0.2434,0.2434
000795.jpg,0.2434,0.2434
000796.jpg,0.2434,0.2434
000797.jpg,0.2434,0.2434
000798.jpg,0.2434,0.2434
000799.jpg,0.2434,0.2434
000800.jpg,0.3164,0.0282
000801.jpg,0.3164,-0.0921
000802.jpg,0.3164,-0.0921
000803.jpg,0.3164,-0.0921
000804.jpg,0.2434,0.1231
000805.jpg,0.2434,0.2434
000806.jpg,0.2434,0.2434
000807.jpg,0.2434,0.2434
000808.jpg,0.2434,0.2434
